,publisher,genres,app_name,title,release_date,price,id,developer,year
207,"CD PROJEKT RED, 1C-SoftClub",RPG,The Witcher: Enhanced Edition Director's Cut,The Witcher: Enhanced Edition Director's Cut,2008-09-16,9.99,20900,CD PROJEKT RED,2008
208,Introversion Software,Indie,Multiwinia,Multiwinia,2008-09-19,9.99,1530,Introversion Software,2008
209,"Tilted Mill Entertainment, Inc.",Strategy,Children of the Nile: Alexandria,Children of the Nile: Alexandria,2008-08-28,2.49,17120,"Tilted Mill Entertainment, Inc.",2008
210,"Tilted Mill Entertainment, Inc.",Simulation,Children of the Nile: Alexandria,Children of the Nile: Alexandria,2008-08-28,2.49,17120,"Tilted Mill Entertainment, Inc.",2008
211,2K Games,Strategy,Sid Meier's Civilization IV: Colonization,Sid Meier's Civilization IV: Colonization,2008-09-23,19.99,16810,Firaxis Games,2008
212,Ubisoft,Action,Tom Clancy's Rainbow Six® 3 Gold,Tom Clancy's Rainbow Six® 3 Gold,2003-03-18,9.99,19830,"Red Storm Entertainment,Ubisoft Montreal",2003
213,Warner Bros. Interactive Entertainment,Action,LEGO Batman,LEGO Batman,2008-09-29,19.99,21000,Traveller's Tales,2008
214,Warner Bros. Interactive Entertainment,Adventure,LEGO Batman,LEGO Batman,2008-09-29,19.99,21000,Traveller's Tales,2008
215,Focus Home Interactive,Simulation,City Life 2008,City Life 2008,2008-07-18,9.99,4460,Monte Cristo,2008
216,Focus Home Interactive,Strategy,City Life 2008,City Life 2008,2008-07-18,9.99,4460,Monte Cristo,2008
217,"Tilted Mill Entertainment, Inc.",RPG,Hinterland,Hinterland,2008-09-30,9.99,17140,"Tilted Mill Entertainment, Inc.",2008
218,"Tilted Mill Entertainment, Inc.",Strategy,Hinterland,Hinterland,2008-09-30,9.99,17140,"Tilted Mill Entertainment, Inc.",2008
219,Ubisoft,Action,Brothers in Arms: Hell's Highway™,Brothers in Arms: Hell's Highway™,2008-10-08,9.99,15390,Gearbox Software,2008
220,Dark Castle Software,Indie,Gravitron 2,Gravitron 2,2008-08-31,4.99,21300,Dark Castle Software,2008
221,Dark Castle Software,Casual,Gravitron 2,Gravitron 2,2008-08-31,4.99,21300,Dark Castle Software,2008
222,Techland,Racing,Xpand Rally Xtreme,Xpand Rally Xtreme,2006-12-01,4.99,3050,Techland,2006
223,Ubisoft,Strategy,Heroes of Might & Magic V: Hammers of Fate,Heroes of Might &amp; Magic V: Hammers of Fate,2006-11-14,9.99,15380,Nival,2006
224,Ubisoft,Action,Brothers in Arms: Earned in Blood™,Brothers in Arms: Earned in Blood™,2005-10-04,9.99,19800,Gearbox Software,2005
225,Ubisoft,Strategy,Heroes of Might & Magic V: Tribes of the East,Heroes of Might &amp; Magic V: Tribes of the East,2007-10-16,9.99,15370,Nival,2007
226,Ubisoft,Strategy,The Settlers®: Rise Of An Empire Gold Edition,The Settlers®: Rise Of An Empire Gold Edition,2008-04-18,19.99,19930,Blue Byte,2008
227,Ubisoft,Action,The Sum of All Fears,The Sum of All Fears,2002-05-31,9.99,19810,Red Storm Entertainment,2002
228,"PopCap Games, Inc.",Casual,Peggle™ Nights,Peggle™ Nights,2008-10-15,4.99,3540,"PopCap Games, Inc.",2008
229,2D BOY,Indie,World of Goo,World of Goo,2008-10-13,9.99,22000,2D BOY,2008
230,Egosoft,Action,X3: Terran Conflict,X3: Terran Conflict,2008-10-16,15.99,2820,Egosoft,2008
231,Egosoft,Simulation,X3: Terran Conflict,X3: Terran Conflict,2008-10-16,15.99,2820,Egosoft,2008
232,Egosoft,Strategy,X3: Terran Conflict,X3: Terran Conflict,2008-10-16,15.99,2820,Egosoft,2008
233,Tripwire Interactive,Action,Mare Nostrum,Mare Nostrum,2008-10-17,Free,1230,Sandstorm Productions,2008
234,Perpetual FX Creative,Indie,Galactic Bowling,Galactic Bowling,2008-10-21,19.99,20200,Perpetual FX Creative,2008
235,Perpetual FX Creative,Casual,Galactic Bowling,Galactic Bowling,2008-10-21,19.99,20200,Perpetual FX Creative,2008
236,Perpetual FX Creative,Sports,Galactic Bowling,Galactic Bowling,2008-10-21,19.99,20200,Perpetual FX Creative,2008
237,Rockstar Games,Action,Bully: Scholarship Edition,Bully: Scholarship Edition,2008-10-21,14.99,12200,Rockstar New England,2008
238,Rockstar Games,Adventure,Bully: Scholarship Edition,Bully: Scholarship Edition,2008-10-21,14.99,12200,Rockstar New England,2008
239,Ubisoft,Action,Far Cry® 2: Fortune's Edition,Far Cry® 2: Fortune's Edition,2008-10-22,9.99,19900,Ubisoft Montreal,2008
240,Meridian4,Action,Space Trader: Merchant Marine,Space Trader: Merchant Marine,2008-10-23,4.99,11240,Meridian4,2008
241,Meridian4,Indie,Space Trader: Merchant Marine,Space Trader: Merchant Marine,2008-10-23,4.99,11240,Meridian4,2008
242,Meridian4,Strategy,Space Trader: Merchant Marine,Space Trader: Merchant Marine,2008-10-23,4.99,11240,Meridian4,2008
243,Dovetail Games,Simulation,PRR Wagon Pack 01,PRR Wagon Pack 01,2009-01-01,4.99,256522,RailSimulator.com,2009
244,Deep Silver,Action,Saints Row 2,Saints Row 2,2009-01-28,9.99,9480,Volition,2009
245,Electronic Arts,Action,Dead Space,Dead Space,2008-10-20,19.99,17470,EA Redwood Shores,2008
246,Codemasters,RPG,Rise of the Argonauts,Rise of the Argonauts,2008-12-16,9.99,12770,Liquid Entertainment,2008
247,Electronic Arts,Action,Mirror's Edge™,Mirror's Edge™,2009-01-13,19.99,17410,DICE,2009
248,Electronic Arts,Adventure,Mirror's Edge™,Mirror's Edge™,2009-01-13,19.99,17410,DICE,2009
249,Hidden Path Entertainment,Indie,Defense Grid: The Awakening,Defense Grid: The Awakening,2008-12-08,9.99,18500,Hidden Path Entertainment,2008
250,Hidden Path Entertainment,Strategy,Defense Grid: The Awakening,Defense Grid: The Awakening,2008-12-08,9.99,18500,Hidden Path Entertainment,2008
251,Warner Bros. Interactive Entertainment,Action,F.E.A.R. 2: Project Origin,F.E.A.R. 2: Project Origin,2009-02-12,14.99,16450,Monolith,2009
252,Oxeye Game Studio,Strategy,Harvest: Massive Encounter,Harvest: Massive Encounter,2008-03-05,7.99,15400,Oxeye Game Studio,2008
253,Oxeye Game Studio,Indie,Harvest: Massive Encounter,Harvest: Massive Encounter,2008-03-05,7.99,15400,Oxeye Game Studio,2008
254,Inventive Dingo,Indie,Mayhem Intergalactic,Mayhem Intergalactic,2007-07-04,9.99,18600,Inventive Dingo,2007
255,Inventive Dingo,Strategy,Mayhem Intergalactic,Mayhem Intergalactic,2007-07-04,9.99,18600,Inventive Dingo,2007
256,Meridian4,Action,Larva Mortus,Larva Mortus,2009-03-19,4.99,11340,Meridian4,2009
257,Meridian4,Indie,Larva Mortus,Larva Mortus,2009-03-19,4.99,11340,Meridian4,2009
258,Paradox Interactive,Strategy,Knights of Honor,Knights of Honor,2005-05-10,9.99,25830,Black Sea Studios Ltd,2005
259,Assemble Entertainment,Action,Ceville,Ceville,2009-02-27,5.99,23460,Realmforge Studios,2009
260,Assemble Entertainment,Adventure,Ceville,Ceville,2009-02-27,5.99,23460,Realmforge Studios,2009
261,Assemble Entertainment,Strategy,Ceville,Ceville,2009-02-27,5.99,23460,Realmforge Studios,2009
262,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,Empire: Total War™ - Special Forces Units & Bonus Content,Empire: Total War™ - Special Forces Units &amp; Bonus Content,2009-03-04,2.99,10600,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009
263,Warner Bros. Interactive Entertainment,Action,Watchmen: The End is Nigh,Watchmen: The End is Nigh,2009-03-04,4.99,21010,Deadline Games,2009
264,Frictional Games,Action,Penumbra Overture,Penumbra Overture,2007-03-30,9.99,22180,Frictional Games,2007
265,Frictional Games,Adventure,Penumbra Overture,Penumbra Overture,2007-03-30,9.99,22180,Frictional Games,2007
266,Frictional Games,Indie,Penumbra Overture,Penumbra Overture,2007-03-30,9.99,22180,Frictional Games,2007
267,"Epic Games, Inc.",Action,Unreal Tournament 3 Black,Unreal Tournament 3 Black,2007-11-19,19.99,13210,"Epic Games, Inc.",2007
268,DTP Entertainment,RPG,Drakensang,Drakensang,2009-02-27,9.99,12640,Radon Labs,2009
269,Tale of Tales,Indie,The Graveyard,The Graveyard,2008-03-21,4.99,27020,Tale of Tales,2008
270,Tale of Tales,Simulation,The Graveyard,The Graveyard,2008-03-21,4.99,27020,Tale of Tales,2008
271,Electronic Arts,Racing,Burnout Paradise: The Ultimate Box,Burnout Paradise: The Ultimate Box,2009-02-03,19.99,24740,Criterion Games,2009
272,Twisted Pixel Games,Action,The Maw,The Maw,2009-03-09,9.99,26000,Twisted Pixel Games,2009
273,Twisted Pixel Games,Indie,The Maw,The Maw,2009-03-09,9.99,26000,Twisted Pixel Games,2009
274,Twisted Pixel Games,Action,The Maw: River Redirect,The Maw: River Redirect,2009-03-16,1.25,26006,Twisted Pixel Games,2009
275,Twisted Pixel Games,Indie,The Maw: River Redirect,The Maw: River Redirect,2009-03-16,1.25,26006,Twisted Pixel Games,2009
276,Meridian4,Casual,Obulis,Obulis,2009-03-19,4.99,11330,IonFX,2009
277,Meridian4,Indie,Obulis,Obulis,2009-03-19,4.99,11330,IonFX,2009
278,Llamasoft LTD,Indie,Space Giraffe,Space Giraffe,2009-03-19,9.99,27800,Llamasoft LTD,2009
279,THQ Nordic,Simulation,Codename: Panzers - Cold War,Codename: Panzers - Cold War,2009-03-10,14.99,9850,"InnoGlow,Stormregion,THQ Nordic",2009
280,THQ Nordic,Strategy,Codename: Panzers - Cold War,Codename: Panzers - Cold War,2009-03-10,14.99,9850,"InnoGlow,Stormregion,THQ Nordic",2009
281,"PopCap Games, Inc.",Casual,Escape Rosecliff Island,Escape Rosecliff Island,2009-04-15,4.99,3600,SpinTop Games,2009
282,NCsoft,RPG,Guild Wars Nightfall,Guild Wars Nightfall®,2006-10-27,19.99,29580,ArenaNet®,2006
283,NCsoft,Massively Multiplayer,Guild Wars Nightfall,Guild Wars Nightfall®,2006-10-27,19.99,29580,ArenaNet®,2006
284,NCsoft,RPG,Guild Wars,Guild Wars® Game of the Year Edition,2005-04-28,19.99,29540,ArenaNet®,2005
285,NCsoft,Massively Multiplayer,Guild Wars,Guild Wars® Game of the Year Edition,2005-04-28,19.99,29540,ArenaNet®,2005
286,NCsoft,RPG,Guild Wars Factions,Guild Wars Factions®,2006-04-28,19.99,29560,ArenaNet®,2006
287,NCsoft,Massively Multiplayer,Guild Wars Factions,Guild Wars Factions®,2006-04-28,19.99,29560,ArenaNet®,2006
288,NCsoft,Massively Multiplayer,Guild Wars Trilogy,Guild Wars Trilogy,2008-09-25,29.99,29570,ArenaNet®,2008
289,NCsoft,RPG,Guild Wars Trilogy,Guild Wars Trilogy,2008-09-25,29.99,29570,ArenaNet®,2008
290,Strategy First,Casual,Puzzle Kingdoms,Puzzle Kingdoms,2009-04-16,14.99,23700,Infinite Interactive,2009
291,MumboJumbo,Casual,Samantha Swift and the Golden Touch,Samantha Swift and the Golden Touch,2009-04-29,9.99,16060,MumboJumbo,2009
292,Topware Interactive,RPG,Two Worlds Epic Edition,Two Worlds Epic Edition,2009-04-30,9.99,1930,Reality Pump Studios,2009
293,"Black Forest Games, THQ Nordic",Strategy,Helldorado,Helldorado,2009-04-30,9.99,18470,Spellbound,2009
294,Topware Interactive,Action,X-Blades,X-Blades,2009-02-10,9.99,7510,Gaijin Entertainment,2009
295,Topware Interactive,Adventure,X-Blades,X-Blades,2009-02-10,9.99,7510,Gaijin Entertainment,2009
296,Topware Interactive,RPG,X-Blades,X-Blades,2009-02-10,9.99,7510,Gaijin Entertainment,2009
297,ACE Team,Action,Zeno Clash,Zeno Clash,2009-04-21,9.99,22200,ACE Team,2009
298,ACE Team,Indie,Zeno Clash,Zeno Clash,2009-04-21,9.99,22200,ACE Team,2009
299,Twisted Pixel Games,Indie,The Maw: Speeder Lane,The Maw: Speeder Lane,2009-04-29,1.25,26007,Twisted Pixel Games,2009
300,1C Company,RPG,King's Bounty: The Legend,King's Bounty: The Legend,2008-09-23,6.99,25900,1C Company,2008
301,1C Company,Strategy,King's Bounty: The Legend,King's Bounty: The Legend,2008-09-23,6.99,25900,1C Company,2008
302,Last Day of Work,Casual,Virtual Families,Virtual Families,2009-05-06,9.99,16200,Last Day of Work,2009
303,Last Day of Work,Simulation,Virtual Families,Virtual Families,2009-05-06,9.99,16200,Last Day of Work,2009
304,1C Company,Racing,Death Track®: Resurrection,Death Track®: Resurrection,2009-05-06,2.99,7840,Sky Fallen,2009
305,2K Games,RPG,Freedom Force vs. the Third Reich,Freedom Force vs. the Third Reich,2005-03-08,4.99,8890,Irrational Games,2005
306,2K Games,Strategy,Freedom Force vs. the Third Reich,Freedom Force vs. the Third Reich,2005-03-08,4.99,8890,Irrational Games,2005
307,2K Games,RPG,Freedom Force,Freedom Force,2002-03-26,4.99,8880,Irrational Games,2002
308,2K Games,Strategy,Freedom Force,Freedom Force,2002-03-26,4.99,8880,Irrational Games,2002
309,SaintXi,Indie,Light of Altair,Light of Altair,2009-06-04,14.99,34500,SaintXi,2009
310,SaintXi,Simulation,Light of Altair,Light of Altair,2009-06-04,14.99,34500,SaintXi,2009
311,SaintXi,Strategy,Light of Altair,Light of Altair,2009-06-04,14.99,34500,SaintXi,2009
312,Darklight Games,Action,Darkest Hour: Europe '44-'45,Darkest Hour: Europe '44-'45,2009-06-09,Free,1280,Darklight Games,2009
313,Darklight Games,Simulation,Darkest Hour: Europe '44-'45,Darkest Hour: Europe '44-'45,2009-06-09,Free,1280,Darklight Games,2009
314,Activision,Action,Prototype™,Prototype™,2009-06-10,19.99,10150,Radical Entertainment,2009
315,Activision,Adventure,Prototype™,Prototype™,2009-06-10,19.99,10150,Radical Entertainment,2009
318,Strategy First,Strategy,Port Royale 2,Port Royale 2,2004-04-30,4.99,12470,Ascaron Entertainment ltd.,2004
319,Bethesda Softworks,RPG,The Elder Scrolls IV: Oblivion® Game of the Year Edition,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11,14.99,22330,Bethesda Game Studios,2007
320,Bethesda Softworks,RPG,The Elder Scrolls III: Morrowind® Game of the Year Edition,The Elder Scrolls III: Morrowind® Game of the Year Edition,2002-04-29,14.99,22320,Bethesda Game Studios,2002
321,Strategy First,Adventure,Ankh 2: Heart of Osiris,Ankh 2: Heart of Osiris,2007-05-18,4.99,12440,Deck 13,2007
322,"NovaLogic, THQ Nordic",Simulation,Armored Fist 3,Armored Fist 3,1999-09-01,9.99,32710,NovaLogic,1999
323,"NovaLogic, THQ Nordic",Simulation,MiG-29 Fulcrum,MiG-29 Fulcrum,1998-09-07,9.99,32740,NovaLogic,1998
324,Strategy First,Strategy,BC Kings,BC Kings,2008-09-15,4.99,12460,Mascot Entertainment,2008
325,Ubisoft,Action,Call of Juarez®: Bound in Blood,Call of Juarez®: Bound in Blood,2009-06-30,9.99,21980,Techland,2009
326,HeR Interactive,Adventure,Nancy Drew®: Legend of the Crystal Skull,Nancy Drew®: Legend of the Crystal Skull,2007-10-01,6.99,31860,HeR Interactive,2007
327,HeR Interactive,Adventure,Nancy Drew®: The Creature of Kapu Cave,Nancy Drew®: The Creature of Kapu Cave,2006-10-01,6.99,31900,HeR Interactive,2006
328,HeR Interactive,Adventure,Nancy Drew®: The Phantom of Venice,Nancy Drew®: The Phantom of Venice,2008-07-01,6.99,31920,HeR Interactive,2008
329,Digital Eel,Casual,BRAINPIPE: A Plunge to Unhumanity,BRAINPIPE: A Plunge to Unhumanity,2008-12-24,Free to Play,35800,Digital Eel,2008
330,Digital Eel,Indie,BRAINPIPE: A Plunge to Unhumanity,BRAINPIPE: A Plunge to Unhumanity,2008-12-24,Free to Play,35800,Digital Eel,2008
331,Telltale Games,Adventure,Tales of Monkey Island Complete Pack,Tales of Monkey Island Complete Pack,2009-07-07,19.99,31170,Telltale Games,2009
332,Capcom,Action,Street Fighter® IV,Street Fighter® IV,2009-07-07,19.99,21660,Capcom,2009
333,LucasArts,Action,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,2007-10-09,9.99,6080,Frontier,2007
334,LucasArts,Adventure,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,2007-10-09,9.99,6080,Frontier,2007
335,LucasArts,Racing,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,2007-10-09,9.99,6080,Frontier,2007
336,LucasArts,Simulation,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,2007-10-09,9.99,6080,Frontier,2007
337,LucasArts,Strategy,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,2007-10-09,9.99,6080,Frontier,2007
338,"LucasArts, Lucasfilm, Disney Interactive",Adventure,Indiana Jones® and the Fate of Atlantis™,Indiana Jones® and the Fate of Atlantis™,1992-06-01,5.99,6010,LucasArts,1992
339,"LucasArts, Lucasfilm, Disney Interactive",Action,Armed and Dangerous®,Armed and Dangerous®,2003-12-02,5.99,6090,Planet Moon Studios,2003
340,"Lucasfilm, LucasArts, Disney Interactive",Action,"Star Wars: Battlefront 2 (Classic, 2005)","Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,9.99,6060,Pandemic Studios,2005
341,"LucasArts, Lucasfilm, Disney Interactive",Adventure,Indiana Jones® and the Last Crusade™,Indiana Jones® and the Last Crusade™,1989-07-01,5.99,32310,LucasArts,1989
342,"LucasArts, Lucasfilm, Disney Interactive",Action,LEGO® Indiana Jones™: The Original Adventures,LEGO® Indiana Jones™: The Original Adventures,2008-06-03,19.99,32330,Traveller's Tales,2008
343,"LucasArts, Lucasfilm, Disney Interactive",Adventure,LEGO® Indiana Jones™: The Original Adventures,LEGO® Indiana Jones™: The Original Adventures,2008-06-03,19.99,32330,Traveller's Tales,2008
344,"LucasArts, Lucasfilm, Disney Interactive",Adventure,The Secret of Monkey Island: Special Edition,The Secret of Monkey Island: Special Edition,2009-07-15,9.99,32360,LucasArts,2009
345,Game Factory Interactive,Action,Clutch,Clutch,2009-06-02,9.99,35310,Targem Games,2009
346,Game Factory Interactive,Racing,Clutch,Clutch,2009-06-02,9.99,35310,Targem Games,2009
347,Activision,Sports,3D Ultra™ Minigolf Adventures,3D Ultra™ Minigolf Adventures,2006-12-20,9.99,10140,Wanako Games,2006
348,Activision,Adventure,King's Quest™ Collection,King's Quest™ Collection,2006-09-01,19.99,10100,Sierra,2006
349,Activision,Action,TimeShift™,TimeShift™,2007-10-30,19.99,10130,Saber Interactive,2007
350,Activision,Adventure,Space Quest™ Collection,Space Quest™ Collection,2006-09-01,19.99,10110,Sierra,2006
351,Tripwire Interactive,Action,Killing Floor Outbreak Character Pack,Killing Floor Outbreak Character Pack,2009-07-24,7.99,1256,Tripwire Interactive,2009
352,Activision,Action,Aces of the Galaxy™,Aces of the Galaxy™,2008-06-04,9.99,10120,Artech Studios,2008
353,Activision,Casual,Aces of the Galaxy™,Aces of the Galaxy™,2008-06-04,9.99,10120,Artech Studios,2008
354,Kalypso Media Digital,Simulation,Tropico Reloaded,Tropico Reloaded,2009-07-24,6.99,33520,"PopTop Software,BreakAway Games,Frog City Software",2009
355,Kalypso Media Digital,Strategy,Tropico Reloaded,Tropico Reloaded,2009-07-24,6.99,33520,"PopTop Software,BreakAway Games,Frog City Software",2009
356,Capcom,Action,Bionic Commando: Rearmed,Bionic Commando: Rearmed,2008-08-14,9.99,21680,Capcom,2008
357,Capcom,Action,Bionic Commando,Bionic Commando,2009-07-28,9.99,21670,Capcom,2009
358,Capcom,Adventure,Bionic Commando,Bionic Commando,2009-07-28,9.99,21670,Capcom,2009
359,Warner Bros. Interactive Entertainment,Action,Watchmen: The End is Nigh Part 2,Watchmen: The End is Nigh Part 2,2009-07-29,4.99,21030,Deadline Games,2009
360,Sakari Indie,Action,Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood,2009-08-04,4.99,36000,Sakari Indie,2009
361,Sakari Indie,Indie,Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood,2009-08-04,4.99,36000,Sakari Indie,2009
362,"LucasArts, Aspyr (Mac), Disney Interactive, Lucasfilm",Adventure,STAR WARS™ - Knights of the Old Republic™,STAR WARS™ - Knights of the Old Republic™,2003-11-19,9.99,32370,"BioWare,Aspyr (Mac)",2003
363,"LucasArts, Aspyr (Mac), Disney Interactive, Lucasfilm",RPG,STAR WARS™ - Knights of the Old Republic™,STAR WARS™ - Knights of the Old Republic™,2003-11-19,9.99,32370,"BioWare,Aspyr (Mac)",2003
364,Hemisphere Games,Indie,Osmos,Osmos,2009-08-18,9.99,29180,Hemisphere Games,2009
365,Hemisphere Games,Casual,Osmos,Osmos,2009-08-18,9.99,29180,Hemisphere Games,2009
366,Bethesda Softworks,RPG,Fallout 2: A Post Nuclear Role Playing Game,Fallout 2: A Post Nuclear Role Playing Game,1998-12-01,9.99,38410,Black Isle Studios,1998
367,Bethesda Softworks,Strategy,Fallout Tactics: Brotherhood of Steel,Fallout Tactics: Brotherhood of Steel,2001-03-01,9.99,38420,14° East,2001
368,Interplay Inc.,Action,Kingpin — Life of Crime,Kingpin — Life of Crime,1999-06-01,9.99,38430,Xatrix Entertainment,1999
369,Telltale Games,Adventure,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,2009-08-20,19.99,31180,Telltale Games,2009
370,iWin,Casual,Jewel Quest Pack,Jewel Quest Pack,2009-08-24,19.99,37960,iWin,2009
371,Size Five Games,Adventure,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-06-22,4.99,37400,Size Five Games,2009
372,Size Five Games,Indie,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-06-22,4.99,37400,Size Five Games,2009
373,Ubisoft,Action,Tom Clancy's Splinter Cell Chaos Theory®,Tom Clancy's Splinter Cell Chaos Theory®,2005-03-29,9.99,13570,Ubisoft Montreal,2005
374,1C Company,Strategy,XIII Century – Gold Edition,XIII Century – Gold Edition,2009-08-28,4.99,34420,Unicorn Games Studio,2009
375,THQ Nordic,Simulation,World of Zoo,World of Zoo,2009-10-30,14.99,43100,Blue Fang,2009
376,Square Enix,Action,Mini Ninjas,Mini Ninjas,2009-09-08,9.99,35000,IO Interactive,2009
377,Square Enix,Adventure,Mini Ninjas,Mini Ninjas,2009-09-08,9.99,35000,IO Interactive,2009
